Date,Open,High,Low,Close,Volume,Adj Close
2005-07-14,710.00,715.00,695.00,696.25,1351100,182.61
2005-07-13,703.00,716.70,700.10,709.20,2471700,186.01
2005-07-11,736.00,740.00,715.10,716.75,1433300,187.99
2005-07-08,725.00,737.70,718.00,722.90,1721600,189.60
2005-07-07,747.00,765.00,700.00,710.50,3084200,186.35
2005-07-06,745.00,748.00,728.00,735.25,1834800,192.84
2005-07-05,755.00,758.00,734.00,736.10,1614000,193.07
2005-07-04,749.25,751.40,740.00,746.50,1295500,195.79
2005-06-30,737.00,776.00,730.00,766.30,9080500,200.99
2005-06-29,739.80,758.10,727.00,753.65,2872300,197.67
2005-06-28,753.00,757.85,736.10,740.65,2440400,194.26
2005-06-27,749.80,761.00,749.50,754.40,2013800,197.87
2005-06-24,755.00,756.45,742.30,749.80,1969700,196.66
2005-06-23,755.00,762.00,752.00,756.55,1601700,198.43
2005-06-22,756.00,765.00,751.55,759.20,3082000,199.13
2005-06-21,757.00,769.90,751.00,756.25,2525900,198.35
2005-06-20,740.00,759.60,740.00,756.55,2277600,198.43
2005-06-17,682.55,746.00,682.55,743.80,1598800,195.09
2005-06-16,725.00,738.00,725.00,734.55,1831500,192.66
2005-06-15,723.00,737.00,720.00,733.55,1748700,192.40
2005-06-14,722.00,727.60,716.00,723.25,873900,189.70
2005-06-10,731.15,739.55,721.10,723.80,1505800,189.84
2005-06-09,726.20,735.00,725.00,725.90,1081600,190.39
2005-06-08,708.55,736.60,708.55,734.40,1245700,192.62
2005-06-07,715.80,739.90,715.70,731.55,2954900,191.87
2005-06-06,715.00,723.40,712.00,716.20,1671500,187.85
2005-06-02,715.00,718.80,700.00,700.80,1155600,183.81
2005-06-01,717.00,721.00,704.00,711.25,1338800,186.55
2005-05-31,710.05,721.00,707.00,715.75,1079400,187.73
2005-05-30,724.00,725.00,705.00,707.45,1556100,185.55
2005-05-26,661.00,720.50,625.20,716.30,5228000,187.87
2005-05-25,677.00,689.00,673.05,687.00,1574100,180.19
2005-05-24,675.55,684.40,666.20,682.45,2066000,179.00
2005-05-23,663.00,672.50,657.20,666.40,2065400,174.79
2005-05-20,655.10,668.90,653.00,663.30,1432200,173.97
2005-05-19,660.00,667.00,651.25,658.05,1447500,172.60
2005-05-17,659.00,669.85,654.00,657.45,1371100,172.44
2005-05-16,640.50,664.00,636.20,659.00,2048700,172.84
2005-05-13,645.00,645.00,633.00,636.20,925700,166.86
2005-05-12,637.80,644.40,637.00,643.25,712600,168.71
2005-05-11,616.35,647.00,616.35,637.80,1130300,167.28
2005-05-10,649.00,650.90,642.25,647.80,1571200,169.91
2005-05-09,644.00,651.00,637.00,646.25,1572500,169.50
2005-05-06,544.00,640.00,544.00,636.15,1099900,166.85
2005-05-05,642.00,644.00,634.00,637.40,1094400,167.18
2005-05-04,629.45,634.95,628.00,630.95,1003700,165.49
2005-05-03,642.50,642.50,625.00,627.35,1381700,164.54
2005-05-02,639.00,644.40,631.80,638.00,939500,167.34
2005-04-29,642.00,642.00,630.00,630.80,1924400,165.45
2005-04-28,635.00,649.00,635.00,643.35,5965100,168.74
2005-04-27,640.00,645.00,628.20,635.00,2073900,166.55
2005-04-26,645.00,651.65,637.20,639.95,1943600,167.85
2005-04-25,654.00,663.70,645.55,648.45,3390300,170.08
2005-04-22,640.00,674.80,625.00,643.95,9394000,168.90
2005-04-21,608.00,608.00,580.00,604.05,2337500,158.43
2005-04-20,580.00,599.00,574.00,594.95,2448800,156.05
2005-04-19,595.00,607.90,570.00,576.95,2148900,151.32
2005-04-18,580.25,642.00,580.25,594.75,1964100,155.99
2005-04-15,640.00,640.00,601.00,605.60,3074500,158.84
2005-04-13,650.00,654.00,640.00,645.45,1598000,169.29
2005-04-12,645.00,655.90,635.25,645.80,2805400,169.38
2005-04-08,678.50,678.50,663.00,665.20,1265800,174.47
2005-04-07,670.00,691.90,670.00,680.15,4251700,178.39
2005-04-06,661.10,673.70,656.00,669.45,995600,175.59
2005-04-05,670.00,674.80,657.45,660.60,1333600,173.26
2005-04-04,674.50,696.00,665.00,674.30,2723800,176.86
2005-04-01,674.00,679.70,654.20,672.65,1943800,176.42
2005-03-31,656.40,686.00,640.00,670.95,4537700,175.98
2005-03-30,640.05,646.05,624.15,630.35,2293800,165.33
2005-03-29,643.20,646.15,637.00,641.20,2778100,168.18
2005-03-28,650.00,662.65,635.00,643.20,2148900,168.70
2005-03-24,660.00,665.00,640.25,645.40,1528200,169.28
2005-03-23,671.10,676.45,651.00,655.70,1152300,171.98
2005-03-22,690.00,690.00,674.00,676.20,780200,177.36
2005-03-21,691.00,693.55,680.05,684.85,743200,179.62
2005-03-18,680.10,688.95,670.25,686.00,1141800,179.93
2005-03-16,684.00,690.85,680.10,682.95,1035500,179.13
2005-03-15,693.00,698.00,681.15,683.70,1211800,179.32
2005-03-14,700.00,704.90,688.50,693.95,1475500,182.01
2005-03-11,706.00,713.00,695.55,697.60,1640200,182.97
2005-03-09,720.00,725.85,704.10,713.55,1875500,187.15
2005-03-08,723.00,734.95,715.10,717.45,2704700,188.18
2005-03-07,721.00,725.95,712.25,721.85,1280800,189.33
2005-03-04,700.25,724.00,697.00,720.05,3776400,188.86
2005-03-03,671.00,702.00,671.00,696.55,2372400,182.69
2005-03-02,680.00,683.00,666.00,671.10,1781800,176.02
2005-03-01,700.00,700.00,673.10,675.65,1585800,177.21
2005-02-28,684.00,703.00,668.00,699.50,2501900,183.47
2005-02-25,680.15,684.00,661.90,672.70,2912700,176.44
2005-02-24,683.00,685.00,675.00,677.40,1529200,177.67
2005-02-23,679.00,683.00,674.00,679.40,1066200,178.20
2005-02-22,685.00,685.90,673.00,683.45,1167200,179.26
2005-02-21,690.90,690.90,676.00,678.65,902100,178.00
2005-02-18,694.00,697.90,688.30,691.25,1092400,181.30
2005-02-17,703.00,703.00,690.25,698.50,1438700,183.20
2005-02-16,710.15,714.85,701.55,706.90,2150100,185.41
2005-02-15,713.00,714.00,703.00,706.65,1539600,185.34
2005-02-14,714.95,720.00,703.00,713.65,3330200,187.18
2005-02-11,690.00,699.00,684.00,695.25,1915500,182.35
2005-02-10,691.00,691.00,680.50,684.85,787700,179.62
2005-02-09,696.00,697.00,689.10,691.55,1242800,181.38
2005-02-08,699.00,699.00,684.15,693.15,1054400,181.80
2005-02-07,708.00,708.00,686.00,688.40,2106900,180.56
2005-02-04,728.00,728.00,695.00,703.15,2825200,184.42
2005-02-03,690.00,697.50,682.00,694.30,1799100,182.10
2005-02-02,699.00,705.00,682.65,686.20,3055100,179.98
2005-02-01,710.00,714.65,692.25,696.25,2289500,182.61
2005-01-31,710.10,712.00,692.00,705.35,2651800,185.00
2005-01-28,678.00,704.45,675.00,698.50,4206600,183.20
2005-01-27,678.70,679.00,660.00,674.70,3982800,176.96
2005-01-25,645.00,659.40,610.35,656.70,3363200,172.24
2005-01-20,680.00,683.00,666.00,674.65,1464900,176.95
2005-01-19,695.00,695.00,680.55,688.15,1400400,180.49
2005-01-18,680.00,688.90,670.00,682.10,2777900,178.90
2005-01-17,671.00,683.80,650.00,675.15,2016400,177.08
2005-01-14,641.00,672.70,641.00,664.60,2147800,174.31
2005-01-13,656.00,689.00,656.00,670.80,2701700,175.94
2005-01-12,680.00,691.80,645.20,656.00,3421200,172.06
2005-01-11,678.00,685.80,670.00,675.90,2694200,177.28
2005-01-10,704.70,704.70,674.00,678.00,1663500,177.83
2005-01-07,690.00,702.00,687.15,699.75,2468200,183.53
2005-01-06,707.00,715.00,685.00,689.40,4523700,180.82
2005-01-05,744.00,744.00,701.00,707.30,5047800,185.51
2005-01-04,755.00,760.00,725.00,749.05,1428400,196.46
2005-01-03,755.00,757.00,745.60,754.20,1430400,197.81
2004-12-31,750.00,753.40,738.00,748.80,1705900,196.40
2004-12-30,752.10,758.20,742.05,747.60,1497400,196.08
2004-12-29,757.00,761.00,750.25,754.85,1665000,197.98
2004-12-27,754.95,759.80,748.30,750.60,1297700,196.87
2004-12-24,752.00,760.00,745.00,757.20,2193900,198.60
2004-12-23,763.00,763.00,746.10,748.70,1461200,196.37
2004-12-22,773.70,774.00,745.00,755.45,2907800,198.14
2004-12-21,768.00,774.00,763.00,771.45,1192600,202.34
2004-12-20,750.00,770.00,750.00,767.45,1555700,201.29
2004-12-17,765.00,769.90,755.00,756.65,1613100,198.46
2004-12-16,765.00,771.90,761.00,769.85,1353000,201.92
2004-12-15,756.00,774.80,756.00,763.85,3086100,200.35
2004-12-14,755.00,758.95,752.00,754.65,1714000,197.93
2004-12-10,742.00,751.00,737.60,747.05,2450100,195.94
2004-12-09,746.00,747.90,733.00,738.50,2456100,193.70
2004-12-08,754.50,754.50,736.00,739.65,2833300,194.00
2004-12-07,738.00,760.00,738.00,757.15,2448600,198.59
2004-12-06,751.40,757.40,740.00,742.60,2123900,194.77
2004-12-03,758.00,759.00,739.00,749.65,2458000,196.62
2004-12-02,760.00,769.90,750.60,756.40,2556000,198.39
2004-12-01,766.00,766.00,750.00,755.20,3165800,198.08
2004-11-30,769.00,770.00,735.00,766.40,1992800,201.01
2004-11-29,739.80,767.50,737.25,761.85,2693700,199.82
2004-11-25,720.00,740.00,717.50,736.55,2213600,193.18
2004-11-24,712.00,718.90,710.00,715.55,1198900,187.68
2004-11-23,712.00,719.70,710.00,714.90,1030900,187.51
2004-11-22,706.70,714.00,702.20,709.70,1218300,186.14
2004-11-18,710.00,724.00,700.00,720.70,1294100,189.03
2004-11-17,704.00,720.00,703.00,717.75,2283500,188.25
2004-11-16,699.00,709.90,695.00,706.85,3330300,185.39
2004-11-12,696.00,699.00,689.00,691.85,391000,181.46
2004-11-11,694.05,699.80,691.00,694.65,1743000,182.20
2004-11-10,695.00,701.00,687.25,699.10,3379900,183.36
2004-11-09,690.00,694.00,686.10,689.40,3199400,180.82
2004-11-08,687.00,694.75,684.00,687.35,3669900,180.28
2004-11-05,676.00,690.00,675.10,688.10,3985000,180.48
2004-11-04,680.00,692.00,668.10,671.80,3557100,176.20
2004-11-03,663.00,682.90,660.10,675.60,3563200,177.20
2004-11-02,656.05,665.00,651.15,660.40,3166700,173.21
2004-11-01,660.00,660.00,648.50,654.80,1381000,171.74
2004-10-28,647.00,665.00,647.00,658.80,3721900,172.79
2004-10-27,645.00,728.00,640.10,641.70,2309800,168.31
2004-10-26,630.50,642.00,593.10,638.80,3148100,167.55
2004-10-25,640.00,643.00,631.05,634.30,1551200,166.37
2004-10-21,655.00,655.00,637.60,641.10,2530400,168.15
2004-10-20,652.00,654.90,644.00,646.80,2383100,169.64
2004-10-19,640.00,653.40,640.00,651.95,3454200,171.00
2004-10-18,655.00,656.40,636.00,637.90,4370900,167.31
2004-10-14,633.00,666.20,633.00,659.85,7066900,173.07
2004-10-12,641.25,644.00,617.30,627.70,4631200,164.64
2004-10-11,638.00,646.90,628.10,631.20,2710100,165.55
2004-10-07,622.00,636.90,622.00,632.45,2308000,165.88
2004-10-06,635.00,635.00,618.95,622.00,2223100,163.14
2004-10-05,633.00,641.50,629.20,637.15,3654000,167.11
2004-10-04,612.00,631.80,612.00,628.00,4333100,164.71
2004-10-01,600.00,608.00,597.90,604.45,3321900,158.54
2004-09-30,589.90,600.85,585.00,596.80,4392100,156.53
2004-09-29,575.00,586.00,570.00,584.05,3259600,153.19
2004-09-28,573.00,575.70,568.10,571.05,3558200,149.78
2004-09-27,584.00,585.00,573.15,577.00,3177900,151.34
2004-09-24,590.00,593.50,580.00,582.75,3164700,152.85
2004-09-23,600.00,602.90,590.25,593.15,2509700,155.57
2004-09-22,602.00,611.80,590.35,606.15,3905200,158.98
2004-09-21,581.00,601.00,577.50,599.25,5191400,157.17
2004-09-20,590.00,592.00,578.65,580.90,4120000,152.36
2004-09-17,592.30,596.90,590.00,592.50,2283700,155.40
2004-09-16,589.50,592.00,581.45,590.45,2148000,154.87
2004-09-15,602.00,604.80,585.60,589.15,4238800,154.52
2004-09-14,589.80,603.00,584.30,600.90,3757600,157.61
2004-09-13,592.00,599.50,586.65,589.40,2249100,154.59
2004-09-09,537.00,592.50,537.00,590.05,1567300,154.76
2004-09-08,595.00,596.90,588.50,590.05,2306900,154.76
2004-09-07,585.00,594.35,580.05,592.20,3514100,155.32
2004-09-06,585.00,589.00,578.70,584.00,2151700,153.17
2004-09-03,581.55,583.90,575.05,581.50,1749800,152.52
2004-09-02,580.00,585.00,574.05,578.20,2514600,151.65
2004-09-01,577.00,582.00,575.00,576.20,1796800,151.13
2004-08-31,578.50,584.00,572.00,578.50,2960800,151.73
2004-08-30,570.00,581.90,568.10,580.15,2281700,152.16
2004-08-27,574.00,574.00,563.40,568.50,2058800,149.11
2004-08-26,560.00,576.70,560.00,574.25,4264000,150.62
2004-08-25,583.00,585.00,563.15,565.15,4703400,148.23
2004-08-24,570.00,582.70,565.20,576.95,5858100,151.32
2004-08-23,569.70,576.90,560.10,564.25,4848100,147.99
2004-08-20,562.00,568.90,557.05,564.50,5282900,148.06
2004-08-19,549.00,563.00,549.00,560.35,5490800,146.97
2004-08-18,546.00,554.80,540.10,546.25,4829300,143.27
2004-08-17,548.00,553.80,543.05,546.20,3649100,143.26
2004-08-16,534.80,542.50,531.00,540.25,3635500,141.70
2004-08-13,544.00,546.40,531.00,534.40,4772400,140.16
2004-08-11,562.00,572.80,553.00,556.85,7556100,146.05
2004-08-10,558.50,565.00,552.05,561.45,4633500,147.26
2004-08-09,548.00,560.85,538.20,557.90,4982300,146.33
2004-08-06,563.00,565.00,547.05,551.15,7117600,144.56
2004-08-05,533.00,568.65,533.00,564.70,9902500,148.11
2004-08-04,538.00,538.00,527.00,531.55,2692200,139.42
2004-08-03,542.00,546.05,532.20,537.90,4141000,141.08
2004-08-02,548.00,549.60,533.60,540.80,3842900,141.84
2004-07-30,545.00,554.90,542.35,546.85,5761400,143.43
2004-07-29,528.70,544.90,520.50,541.45,6843800,142.01
2004-07-28,531.20,549.00,520.30,526.75,3025500,138.16
2004-07-26,524.70,527.00,520.05,523.75,3073800,137.37
2004-07-23,539.00,547.00,526.15,529.95,7093000,139.00
2004-07-22,525.00,533.00,518.50,524.05,3429500,137.45
2004-07-21,525.00,530.40,517.15,524.55,2804600,137.58
2004-07-20,529.00,530.00,517.65,519.80,2311600,136.33
2004-07-19,526.75,532.00,521.00,528.60,3704600,138.64
2004-07-16,531.00,534.00,517.00,525.80,3912900,137.91
2004-07-15,519.75,526.65,512.25,525.15,4782300,137.74
2004-07-14,503.90,513.50,501.25,511.80,4746100,134.24
2004-07-13,508.85,510.00,492.00,496.25,3708200,130.16
2004-07-12,506.45,510.00,495.20,498.60,3383900,130.77
2004-07-09,501.00,505.00,470.00,499.85,3012200,131.10
2004-07-08,520.00,528.80,490.00,500.55,5389600,131.29
2004-07-07,530.00,536.00,513.20,516.15,4855500,135.38
2004-07-06,522.70,534.70,520.10,532.15,2435000,139.57
2004-07-05,530.00,534.45,520.10,523.25,2451900,137.24
2004-07-02,530.50,540.00,501.00,527.70,3073300,138.41
2004-07-01,534.00,540.00,526.10,535.75,3131200,140.52
2004-06-30,540.15,547.00,530.00,532.10,4562500,139.56
2004-06-29,556.15,559.40,535.15,541.65,5656800,142.07
2004-06-28,537.50,564.00,537.50,556.15,6591700,145.87
2004-06-25,570.00,570.00,522.20,533.25,3929300,139.86
2004-06-24,1540.00,1597.80,1531.60,1588.10,8287300,138.84
2004-06-23,1546.10,1582.00,1527.65,1535.60,4605200,134.25
2004-06-22,1569.95,1570.00,1543.00,1557.55,4789200,136.17
2004-06-21,1520.00,1575.00,1510.00,1568.05,6835000,137.09
2004-06-18,1515.00,1537.00,1490.25,1515.00,6208700,132.45
2004-06-17,1488.00,1509.95,1471.25,1504.10,2326200,131.50
2004-06-16,1499.00,1508.00,1472.50,1483.40,2957900,129.69
2004-06-15,1442.50,1498.80,1430.00,1487.15,3595300,130.02
2004-06-14,1499.00,1499.00,1435.00,1443.65,3590200,126.22
2004-06-11,1530.00,1532.00,1475.00,1479.75,3425500,129.37
2004-06-10,1480.00,1529.00,1470.00,1523.55,3348200,133.20
2004-06-09,1492.00,1510.00,1485.25,1495.00,2753200,130.70
2004-06-08,1497.50,1512.00,1481.10,1495.35,3863800,130.74
2004-06-07,1574.00,1574.00,1465.15,1485.50,3474300,129.87
2004-06-04,1465.10,1514.00,1440.30,1504.85,4416600,131.57
2004-06-03,1550.00,1552.15,1442.10,1459.75,4842800,127.62
2004-06-02,1520.00,1538.50,1501.00,1529.20,3194300,133.69
2004-06-01,1541.65,1564.70,1518.15,1526.55,3702700,133.46
2004-05-31,1490.00,1548.85,1460.00,1523.70,5263700,133.21
2004-05-28,1590.00,1602.00,1455.00,1503.65,9087900,131.46
2004-05-27,1577.00,1622.00,1542.00,1605.45,6030900,140.36
2004-05-26,1635.00,1637.90,1575.15,1588.95,4791400,138.92
2004-05-25,1591.00,1644.00,1550.00,1619.95,6721900,141.63
2004-05-24,1531.00,1623.40,1518.00,1610.10,5620300,140.77
2004-05-21,1475.00,1525.00,1427.00,1511.65,3410700,132.16
2004-05-20,1554.00,1650.00,1465.65,1474.70,2984200,128.93
2004-05-19,1556.00,1577.60,1479.00,1521.55,3946200,133.03
2004-05-18,1235.00,1610.00,1201.00,1539.25,7921100,134.57
2004-05-17,1540.00,1550.00,1190.00,1243.05,3894100,108.68
2004-05-14,1611.10,1623.00,1526.50,1545.60,5299900,135.13
2004-05-13,1520.00,1625.00,1470.25,1595.65,5218300,139.50
2004-05-12,1502.00,1535.80,1502.00,1528.30,2189400,133.62
2004-05-11,1506.00,1526.00,1481.00,1506.50,1870900,131.71
2004-05-10,1528.25,1560.00,1515.55,1535.05,1605700,134.21
2004-05-07,1590.00,1590.00,1542.10,1549.75,2208800,135.49
2004-05-06,1616.30,1629.95,1585.15,1591.60,2804500,139.15
2004-05-05,1579.00,1620.00,1579.00,1605.75,3019200,140.39
2004-05-04,1575.80,1603.65,1572.00,1591.40,2949100,139.13
2004-05-03,1600.00,1600.00,1529.05,1554.75,3670100,135.93
2004-04-30,1543.00,1569.75,1510.00,1545.20,4052600,135.09
2004-04-29,1522.00,1555.00,1511.20,1534.30,3575200,134.14
2004-04-28,1530.00,1549.00,1515.20,1521.55,3486700,133.03
2004-04-27,1581.00,1597.00,1525.00,1531.25,4903800,133.87
2004-04-23,1630.00,1630.00,1588.60,1593.50,2751700,139.32
2004-04-22,1601.00,1632.80,1593.10,1612.80,3495100,141.00
2004-04-21,1585.00,1609.00,1580.00,1597.25,3875500,139.64
2004-04-20,1609.00,1614.00,1594.00,1606.70,3363000,140.47
2004-04-19,1600.10,1615.00,1576.10,1594.40,4840100,139.40
2004-04-15,1630.00,1648.00,1590.00,1599.00,8058500,139.80
2004-04-13,1485.00,1617.00,1480.55,1607.10,10280400,140.51
2004-04-12,1487.00,1490.00,1441.20,1451.80,2964800,126.93
2004-04-08,1500.00,1525.00,1446.25,1463.90,7458000,127.99
2004-04-07,1412.00,1431.60,1379.00,1417.20,3280500,123.90
2004-04-06,1410.20,1441.80,1392.00,1409.30,3983900,123.21
2004-04-05,1350.00,1407.50,1327.15,1392.90,4358600,121.78
2004-04-02,1375.00,1381.95,1340.00,1349.45,3984100,117.98
2004-04-01,1358.00,1383.80,1351.20,1368.75,2842300,119.67
2004-03-31,1386.00,1394.70,1351.05,1361.20,4566600,119.01
2004-03-30,1419.00,1424.80,1368.10,1377.70,3586000,120.45
2004-03-29,1435.00,1435.00,1392.50,1411.70,2064300,123.42
2004-03-26,1395.60,1435.00,1395.60,1427.70,3992500,124.82
2004-03-25,1389.80,1417.00,1370.15,1384.55,3481200,121.05
2004-03-24,1395.00,1395.00,1360.00,1382.20,3816400,120.84
2004-03-23,1370.15,1422.40,1360.00,1401.25,4112500,122.51
2004-03-22,1425.00,1439.80,1372.00,1382.10,3618700,120.83
2004-03-19,1440.00,1459.00,1415.00,1436.45,4815300,125.59
2004-03-18,1475.00,1475.00,1410.55,1424.65,2944600,124.55
2004-03-17,1465.00,1510.00,1435.00,1468.05,3966000,128.35
2004-03-16,1406.00,1468.00,1401.05,1458.15,3897400,127.48
2004-03-15,1494.80,1498.35,1408.00,1424.45,4745000,124.54
2004-03-12,1440.00,1485.00,1425.35,1469.80,3452800,128.50
2004-03-11,1430.00,1460.00,1412.20,1437.55,3991100,125.68
2004-03-10,1420.00,1475.00,1404.00,1461.60,6392800,127.78
2004-03-09,1439.00,1439.00,1395.20,1429.10,5119900,124.94
2004-03-08,1490.00,1499.00,1431.00,1442.70,3550500,126.13
2004-03-05,1520.00,1523.00,1475.25,1488.75,4727700,130.16
2004-03-04,1520.00,1535.00,1500.15,1514.80,3975700,132.44
2004-03-03,1485.20,1524.90,1468.00,1508.00,4341500,131.84
2004-03-01,1480.00,1504.00,1455.20,1498.10,3821800,130.98
2004-02-27,1450.00,1470.00,1397.30,1454.55,7210900,127.17
2004-02-26,1449.00,1468.70,1404.90,1418.80,7102400,124.04
2004-02-25,1474.00,1474.00,1430.15,1442.50,4481600,126.11
2004-02-24,1462.10,1480.00,1422.30,1467.05,5513400,128.26
2004-02-23,1508.00,1521.00,1460.15,1468.40,3705400,128.38
2004-02-20,1499.80,1529.05,1454.00,1503.90,7662900,131.48
2004-02-19,1598.00,1598.00,1498.15,1511.00,6937600,132.10
2004-02-18,1620.00,1626.00,1585.60,1590.60,2904300,139.06
2004-02-17,1618.00,1624.70,1585.00,1608.45,3484900,140.62
2004-02-16,1601.20,1640.00,1601.20,1616.80,3381300,141.35
2004-02-13,1580.00,1632.00,1580.00,1625.55,5169800,142.12
2004-02-12,1620.00,1627.00,1560.55,1577.35,4850800,137.90
2004-02-11,1590.00,1620.00,1590.00,1608.90,3324000,140.66
2004-02-10,1605.20,1639.70,1583.40,1598.05,4972600,139.71
2004-02-09,1569.00,1649.00,1560.25,1625.35,4287600,142.10
2004-02-06,1506.00,1562.00,1501.50,1555.70,6675900,136.01
2004-02-05,1520.05,1548.00,1480.00,1499.00,6999800,131.05
2004-02-04,1526.20,1554.00,1475.00,1517.20,7210200,132.65
2004-02-03,1525.20,1590.00,1515.00,1525.45,6053200,133.37
2004-01-30,1595.00,1605.00,1548.00,1558.80,5633400,136.28
2004-01-29,1685.00,1685.00,1540.15,1573.80,10770000,137.59
2004-01-28,1719.00,1732.00,1621.10,1648.10,5992700,144.09
2004-01-27,1750.00,1750.00,1678.20,1731.15,6349100,151.35
2004-01-23,1660.00,1730.00,1645.55,1719.95,6230100,150.37
2004-01-22,1664.00,1754.70,1614.10,1639.00,10681900,143.29
2004-01-21,1750.00,1760.00,1620.00,1656.90,9338000,144.86
2004-01-20,1767.00,1767.00,1691.00,1717.85,5278600,150.19
2004-01-19,1718.00,1748.95,1695.00,1734.65,4876500,151.66
2004-01-16,1693.00,1723.40,1656.60,1699.50,4854900,148.58
2004-01-15,1775.00,1780.00,1689.00,1704.20,3230000,148.99
2004-01-14,1755.60,1787.00,1750.00,1759.40,3224500,153.82
2004-01-13,1701.20,1760.00,1701.20,1748.30,3405900,152.85
2004-01-12,1760.00,1760.00,1717.00,1737.15,3416000,151.88
2004-01-09,1780.00,1870.00,1726.00,1756.65,10815100,153.58
2004-01-08,1748.20,1749.80,1690.00,1735.75,6160800,151.75
2004-01-07,1710.00,1720.00,1665.60,1695.55,6506200,148.24
2004-01-06,1777.00,1809.00,1651.00,1692.50,10104200,147.97
2004-01-05,1775.30,1791.30,1732.15,1740.75,5204400,152.19
2004-01-02,1761.00,1778.80,1752.00,1762.30,3678500,154.07
2004-01-01,1752.00,1778.70,1747.00,1760.90,4003900,153.95
2003-12-31,1769.00,1774.80,1407.00,1736.05,4261500,151.78
2003-12-30,1770.00,1802.00,1740.55,1757.65,5275000,153.67
2003-12-29,1725.60,1772.70,1725.60,1753.60,5689000,153.31
2003-12-26,1729.00,1742.50,1705.00,1713.80,4791900,149.83
2003-12-24,1664.70,1745.00,1652.00,1720.50,5702800,150.42
2003-12-23,1671.00,1700.00,1650.15,1656.50,4414600,144.82
2003-12-22,1700.00,1709.45,1667.00,1681.15,4546000,146.98
2003-12-19,1685.00,1714.00,1673.55,1705.75,5009100,149.13
2003-12-18,1658.00,1699.00,1650.00,1681.85,4853600,147.04
2003-12-17,1660.05,1675.00,1614.00,1660.65,7664600,145.19
2003-12-16,1630.00,1703.00,1630.00,1685.75,7109200,147.38
2003-12-15,1625.00,1674.80,1620.00,1666.75,4178900,145.72
2003-12-12,1642.00,1653.00,1592.60,1609.40,7481200,140.71
2003-12-11,1592.00,1642.50,1590.00,1635.75,7038100,143.01
2003-12-10,1540.00,1610.00,1526.10,1591.45,6105500,139.14
2003-12-09,1535.00,1555.00,1527.60,1548.55,3752600,135.39
2003-12-08,1499.00,1539.70,1485.00,1526.15,6354800,133.43
2003-12-05,1561.30,1577.60,1502.00,1508.55,4541700,131.89
2003-12-04,1590.00,1590.00,1545.65,1569.95,5518800,137.26
2003-12-03,1568.00,1597.00,1541.00,1583.15,6211600,138.41
2003-12-02,1640.60,1645.00,1546.15,1565.00,7578400,136.82
2003-12-01,1555.00,1625.00,1555.00,1615.25,8797800,141.22
2003-11-28,1524.00,1548.00,1506.35,1537.95,6836000,134.46
2003-11-27,1460.00,1539.00,1445.50,1515.45,11465500,132.49
2003-11-25,1462.00,1478.00,1440.30,1450.35,5721900,126.80
2003-11-24,1460.00,1460.00,1423.00,1444.00,5515900,126.25
2003-11-21,1400.00,1464.00,1392.25,1444.80,5630700,126.32
2003-11-20,1447.00,1448.00,1395.50,1402.45,5183700,122.61
2003-11-19,1405.00,1435.00,1375.00,1414.40,7494900,123.66
2003-11-18,1450.00,1460.00,1403.00,1414.30,5537800,123.65
2003-11-17,1430.00,1454.35,1401.30,1444.65,4574000,126.30
2003-11-13,1479.00,1494.70,1410.30,1424.95,7198300,124.58
2003-11-12,1459.95,1476.85,1427.00,1458.80,6318300,127.54
2003-11-11,1402.35,1462.00,1391.15,1437.60,6107600,125.69
2003-11-10,1440.00,1440.00,1377.25,1420.45,2643000,124.19
2003-11-07,1460.00,1479.00,1420.00,1429.35,4163600,124.97
2003-11-06,1429.90,1488.00,1422.30,1449.65,8402000,126.74
2003-11-05,1450.00,1450.00,1386.00,1419.90,6313200,124.14
2003-11-04,1445.15,1498.00,1438.00,1454.20,9377100,127.14
2003-11-03,1350.05,1438.00,1335.60,1425.65,7861000,124.64
2003-10-31,1254.10,1349.00,1254.10,1342.25,7300300,117.35
2003-10-30,1268.45,1268.45,1245.00,1252.15,3324500,109.47
2003-10-29,1272.30,1279.90,1227.00,1258.65,5811300,110.04
2003-10-28,1260.00,1274.70,1238.00,1252.75,5660900,109.53
2003-10-27,1281.00,1281.00,1225.15,1229.90,4111500,107.53
2003-10-23,1263.90,1274.70,1224.50,1232.15,6470100,107.72
2003-10-22,1321.00,1335.00,1253.00,1268.60,8136100,110.91
2003-10-21,1380.00,1380.00,1307.65,1318.25,6438200,115.25
2003-10-20,1425.00,1425.00,1360.60,1372.15,7044100,119.96
2003-10-17,1517.00,1517.00,1385.00,1419.40,9976200,124.10
2003-10-16,1358.00,1395.00,1345.00,1379.40,8121100,120.60
2003-10-15,1344.00,1365.00,1296.10,1333.55,8569700,116.59
2003-10-14,1400.00,1478.00,1324.10,1334.45,7971500,116.67
2003-10-13,1370.00,1410.00,1363.00,1371.80,6964300,119.93
2003-10-10,1310.00,1359.00,1255.00,1347.15,12767700,117.78
2003-10-09,1220.15,1258.00,1212.50,1244.05,7099900,108.76
2003-10-08,1240.00,1240.85,1180.00,1212.35,7529900,105.99
2003-10-07,1245.15,1271.70,1224.00,1232.05,7381400,107.72
2003-10-06,1234.20,1256.00,1230.20,1237.85,5835900,108.22
2003-10-03,1264.00,1270.70,1206.00,1216.75,9411700,106.38
